Username,Rating,Review,App
Pengguna Google,1,"Sangat tidak bertanggung jawab,,uang saya di aplikasi dana hilang 300rb riwayatnya transaksi sama Tokopedia,setelah di cek di aplikasi tidak ada transaksi sama sekali,,kenapa bisa begitu",Tokopedia
Pengguna Google,2,"Suruh update trus giliran d update cuma muter"" doang ,lama instalnya",Tokopedia
Pengguna Google,1,"kemarin beli barang seharga 440rb pembayaran memakai QRIS, sudah saya transfer tapi status pembayaran masih menunggu, sudah saya tunggu sampai akhir batas pembayaran malah pesanan saya menghilang/tidak ada, sudah hubungi CS malah dibikin pusing sendiri. tolong min apabila bisa direfund dananya bisa hub email saya, saya punya bukti tf lengkap🙏",Tokopedia
Pengguna Google,5,sangat membantu apabila di toped ada saldo refund,Tokopedia
Pengguna Google,1,"Mantap bonusnya, harga terjangkau smua lapisan bawah🤳💪 bebas ongkir dan mutu original tapi toup saldo sulit 🖐️ coin/poin",Tokopedia
Pengguna Google,5,marketplace favorit,Tokopedia
Pengguna Google,5,sangat mudah bayar pakai dana,Tokopedia
Pengguna Google,5,"Tokopedia mantapp,baru pertama belanja murah poll...terimah kasih Tokopedia sudah membantu kebutuhan rumah dengan harga murah.. Alhamdulillah...",Tokopedia
Pengguna Google,2,harus nya aplikasi nya di update 5 bulan sekali aja masa harus seminggu sekali di update,Tokopedia
Pengguna Google,1,"mending update UI ecommerce kaya shopee lebih menarik sumpah , sebagai pembeli jujur gue agak kecewa baik dgn seller - kurir & penanganan lemodd ala toped kalian team IT belahar gih dri pesaing malu 😒 hospitality keren si orangee 😆",Tokopedia
Pengguna Google,5,menurutku tokopedia bagus,Tokopedia
Pengguna Google,5,"banyan pilihan produknya, pengiriman cepat. tokopedia joss",Tokopedia
Pengguna Google,3,Jelek aplikasinya dan jrg diskon kyk dlu,Tokopedia
Pengguna Google,5,Aplikasinya mantul,Tokopedia
Pengguna Google,5,Belanja lebih mudah,Tokopedia
Pengguna Google,5,promosonya bagus,Tokopedia
Pengguna Google,2,saran harusnya ada login tiktok,Tokopedia
Pengguna Google,3,Kalian kalo ada toko yg ga aktif kasih tau pembeli dong. Kasih warn toko ini tidak aktif sekian hari. Kalah sm oren. 4 hari ga aktif aja juga pembeli dikasih tau. Ini udah pesan. Udah bayar. Taunya penjualnya ghoib. Byk bgt seller2 ijo yg ghoib. Tetep aktif itu tokonya. Ga di non aktifin.,Tokopedia
Pengguna Google,1,Hati hati aplikasi ini penipu,Tokopedia
Pengguna Google,1,"di Samsung Galaxy A55 5G aplikasi Tokipedia tidak bisa melihat detail produk, setiap klik Produk tampilan layar hanya putih kosong saja.",Tokopedia
Pengguna Google,1,Tolong kembalikan tenoe cicil 12 bulan saya😭,Tokopedia
Pengguna Google,3,not bad bro,Tokopedia
Pengguna Google,5,Good apps,Tokopedia
Pengguna Google,1,"Banyak toko ga amanah, 2 transaksi ga diproses, voucher angus semua, hati hati aja, kayanya emg udh kerja sama sih sama pihak developer.",Tokopedia
Pengguna Google,5,semoga amanah barangnya aku tunggu,Tokopedia
Pengguna Google,4,ka tokped kenapa pemak\ian dibatasi limit padahal limit ku gede tapi p3makaian sejuta udah habis,Tokopedia
Pengguna Google,2,"tolong jaringan nya kondisikan, turun jauh sama kualitas toko sebelah😞",Tokopedia
Pengguna Google,1,"Parah gratis ongkir sekarang gak ada disini, udah gak dapat saya",Tokopedia
Pengguna Google,1,"Maaf, saya tidak bisa login.. kenapa ya?",Tokopedia
Pengguna Google,5,toped aplikasi yang sangat mantap dan membantu dalam mencari barang yang kita butuhkan,Tokopedia
Pengguna Google,1,Lama bget loding y anjir,Tokopedia
Pengguna Google,5,Good looking,Tokopedia
Pengguna Google,1,GK ngerti skrg konsep nya paket di oper jasa ini trs di oper lagi jasa jasa itu. Di oper lagi jasa itu. Prasaan dulu GK gini. pengiriman sampai skrg blm nyampe tuh paket . DKI-BDG hampir SEMINGGU .hedeh😤,Tokopedia
Pengguna Google,5,tolong coba bikin ekspedisi pengiriman instant+makanan gitu kayak aplikasi sebelah.saya yakin banyak yang minat😊,Tokopedia
Pengguna Google,5,"Bagus aplnya walau kasang suka ngelag/lemot, kedepanya sering"" gratis ongkir.",Tokopedia
Pengguna Google,5,mantap cepat,Tokopedia
Pengguna Google,3,"Halo min Tolong untuk perpesanan Tokopedia dibenerin Kasih filter pesan yg blm terbaca,blm di bls dll Sama notifikasi jgn dicampur dengan pesan Bikin bingung saja kalau ada pembeli malah di check notif doank kan buang² waktu",Tokopedia
Pengguna Google,5,Sudah 6 tahun saya pakai apk ini .ok no problem,Tokopedia
Pengguna Google,1,Estimasi pesananan sampai tgl 3-6 ditunggu sampe tgl 6 ga sampe juga mau komplen harus nunggu dulu sampe tgl 8 setelah tgl 8 dikomplen masih harus nunggu sampe tgl 11 buat investigasi berbelit bgt ga sat set kaya toko sebelah kecewa lah,Tokopedia
Pengguna Google,1,"Saya sudah verifikasi usia di Tokopedia,tapi tetap tidak bisa belanja kebutuhan vape...",Tokopedia
Pengguna Google,4,"Semoga selalu amanah, biar berkah. Sukses selalu",Tokopedia
Pengguna Google,5,"puas oke,",Tokopedia
Pengguna Google,3,"Aplikasi nya terlalu rumit,buat pembatalan pesanan aj g ada.tidak seperti aplikasinya lainnya selalu ada fitur pembatalan. Nyesel w download apk ini.maaf saya unistal aja.",Tokopedia
Pengguna Google,5,Mntapp,Tokopedia
Pengguna Google,5,pelayanannya cepet,Tokopedia
Pengguna Google,5,bermanfaat banget,Tokopedia
Pengguna Google,5,Aku kasih bintang 5 untuk apl in karna memang seru banget apalagi banyak discount nya buruan downlod deh di jamin gk bakalan nyesel,Tokopedia
Pengguna Google,1,Kenapa tidak bisa buka aplikasi Tokopedia kq ada tulisan maaf memuat shake shake,Tokopedia
Pengguna Google,1,mesen paket disini lama banget ngelewatin estimasinya ew,Tokopedia
Pengguna Google,5,Lokal Pride,Tokopedia
Pengguna Google,5,Tokopedia termurah,Tokopedia
Pengguna Google,5,"Mengapa skrg status aktif seller tidak tampil lg baik di chat maupun di status toko nya? Menyulitkan untuk menentukan toko aktif atau tidak? Saya terjebak memesan ke toko yg tdk aktif, padahal buru2",Tokopedia
Pengguna Google,4,"Dear Tokopedia, kenapa setiap saya daftar nomor baru untuk akun ke-2, selalu terjadi kesalahan sistem?",Tokopedia
Pengguna Google,5,jos puas,Tokopedia
Pengguna Google,5,Oke sangat membantuku bth barang,Tokopedia
Pengguna Google,5,"Sangat bagus dn membantu kebutuhan. Untuk permintaan kami pelanggan, dari pihak toped tolong jua turunkan ongkir untuk daerah Seram Bagian Barat, Maluku. Karena untuk tahun 2022 dn 2023 itu rata rata ongkir itu masih standar bisa berbanding harga barang.... tapi sekarang, rata2 ongkir itu lebih di atas dari harga barang yg biasa kami belanja",Tokopedia
Pengguna Google,1,"Makin banyak verifikasi. Keamanan cukup no HP sama identitas. Jadi gk semua kebuka di 18+ seperti vape. Payah lah.., mending verifikasinya langsung ke no HP. Ini harus nyambung ke gopay, poto KTP. Ribet banget..",Tokopedia
Pengguna Google,1,"Sumpah jangan mau transaksi di e-commerce ini....lihat saja di instagramnya sudah banyak yang uangnya tidak balik...komplain tidak di respont...barang belum di kirim tapi Tokopedia cuek,saya transaksi di sini dr tanggal 4 Maret 2025 sampai tgl 8 Maret 2025 barang tidak di kirim,menurut aturan dari Tokopedia maka transaksi saya di batalkan dan uang saya akan otomatis dikembalikan...tapi nyatanya hingga saat ini barang saya ga di kirim uang sayapun tidak di kembalikan....",Tokopedia
Pengguna Google,3,"Saya kirim pesan ke penjual, tapi di inbox kok keterangan tidak ada pesan. Sementara notif ada 14 pesan yang belum dibaca. Tolong diperbaiki. Tlg juga kasi fitur bedain barang kw dan ori.",Tokopedia
Pengguna Google,1,Sudah membayar ongkir tapi tetap pengiriman lama tidak untuk direkomendasikan,Tokopedia
Pengguna Google,5,mantep polllll nih aplikasinya kalo ada bintang 50 gua kasih bintang 50 dah pokoknya mantep abisssssss moal gagal dahhhhh mantep polllll nih aplikasinya kerennnnn,Tokopedia
Pengguna Google,2,"Skrng di aplikasi tdk tersedia slot "" pembatalan "" jd klo salah beli tdk bisa batal.",Tokopedia
Pengguna Google,3,"Ini gimana sih kok kurirnya lama banget, saya mesen dari bulan Februari sampe detik ini ga dikirim"" cuman disimpen di gudang, kalau saya mesen nya baru"" ini okelah lah ini dari 27 februari. Terus juga saya sudah Terima paketnya kok malah mau dikirim lagi sih jdi kan harus bayar 2×, masa paketnya udh diterima tapi di aplikasi Tokopedianya 'sedang dikirim'??",Tokopedia
Pengguna Google,1,"gw saranin jangan beli Di Tokopedia , karna knp?? karna gw pernah nyoba beli baju sama kirian motor nah terus gw coba return tuh , Eeh , malah Dateng kerumah gua",Tokopedia
Pengguna Google,4,Bagus barang nya murah murah seperti Wayang kertas murah meriah 👍,Tokopedia
Pengguna Google,1,"Jasa pengiriman di tokped kaya siput,masa Jepara jakarta udah seminggu gak nyampe2,trus status posisi pesanan juga GK jelas,kalah jauh sama sopi dan tiktok...shrusnya kasih juga rating utk jasa pengiriman",Tokopedia
Pengguna Google,1,Kacau ni aplikasi buat data kalian bocor,Tokopedia
Pengguna Google,1,Pengiriman lama,Tokopedia
Pengguna Google,1,"saya baru saja daftar Tokopedia, ketika saya menggunakan promo pembelian pertama untuk beli alat pancing tidak bisa. setelah saya coba beberapa kali terus promonya hilang (promo pengguna baru dan gratis ongkir). padahal saya belum pernah melakukan pembelian di Tokopedia. Saya juga sudah coba hubungi cs Tokopedia tapi tidak ada respon. Tolong responnya developer. Soalnya saya tidak mendapat balasan di cs aplikasinya",Tokopedia
Pengguna Google,5,Pesan baju koko uku Desain baju koko ukuran XXL ran xxl,Tokopedia
Pengguna Google,3,"mahal dari toko sebelah, kupon diskon kurang dari toko sebelah 🟠",Tokopedia
Pengguna Google,1,Makin gk bener nih aplikasi,Tokopedia
Pengguna Google,1,"Aplikasinya belum aman masak bayar pake qris dari dana udah kebayar d aplikasi Tokopedia masih menunggu pembayaran, klo aplikasi gk aman mending jangn adain qris merugikan orang aja. Saldo qu hangus deh 38.000 krg.",Tokopedia
Pengguna Google,1,Disini sellernya tidak amanah,Tokopedia
Pengguna Google,5,mantap...sangat membantu untuk belanja d sini...sering dapat discount...semoga tokopedia tambah sukses dan maju...aamiin,Tokopedia
Pengguna Google,5,tokped is the best,Tokopedia
Pengguna Google,1,"Hati hati dengan belanja di TOKOPEDIA Banyak penipuan karena aplikasi ini amatir, keamanan data juga sangat mengkhawatirkan. Pelayanan yang kurang bagus dan aplikasi pemakaiannya ribet. Dan susah banget mendapatkan bonus atau gratis ongkir. Bintang satu masih kebanyakan.....",Tokopedia
Pengguna Google,5,Sangat bagus dan paling saya rekomendasikan,Tokopedia
Pengguna Google,1,Jual beli aneh yang jual banyak penipu,Tokopedia
Pengguna Google,5,"mantap Toko pedia, terima kasih, toko pedia, bayar pakai e wallet lebih gampang. dan proses nya juga cepat.",Tokopedia
Pengguna Google,2,"ini kenapa update posisi UI nya jadi aneh, chat saya ke toko pun gk muncul di chatnya, harus chat lewat link produknya dulu baru bisa akses chat sellernya, team develover segera di fix dong",Tokopedia
Pengguna Google,3,Tolong hilangkan JNE dari kurir rekomendasi. Lambat banget,Tokopedia
Pengguna Google,5,sangat membantu memenuhi kebutuhan sperpat motor saya terimakasih tokopedia,Tokopedia
Pengguna Google,5,Terbaikku,Tokopedia
Pengguna Google,1,Metode pembayarannya sudah tidak bisa digabung lg saatnya sudah tidak Ada keunggulanya lg,Tokopedia
Pengguna Google,1,Respon costumer servisnya lama sekali dan tidak menyelesaikan masalah sampai saat ini dana refund saya tidak kembali padahal barang yang saya refund sudah saya kirim kembali ke selerdan sudah di Terima oleh seler. Sampai sekarang uang refund tidak keluar!,Tokopedia
Pengguna Google,1,"diskon ga dpke atau dpke sm aja gabisa co, pengirimanya seringnya lebih Dr 4 hri",Tokopedia
Pengguna Google,5,sangat suka sama tokopedia👍👍,Tokopedia
Pengguna Google,2,"Katanya ongkir gratis, tapi nyatanya ongkos kirim timbul.",Tokopedia
Pengguna Google,1,"Kenapa tiba2 ada pembayaran secara langsung padahal tidak pernah belanja,ada notif pembayaran tokopedia tolong lah di kembalikan",Tokopedia
Pengguna Google,5,simple banyak fitur,Tokopedia
Pengguna Google,5,mantap tokopedia semoga lancar,Tokopedia
Pengguna Google,3,Tolong kapasitas di keranjang sama pembelian jumlahnya dibanyakin dongg.. mau beli barang banyak jadinya ga bisa.. harus bayar 1 dulu baru bisa belanja lagi.. ga bisa langsung banyak.. contoh shopee coba maksimal di keranjang 99 trs pas setelah checkout tinggal bayarnya ga cuma 1.. ini tiap mau belanja ke batal otomatis jadi harus ngulang dari awal..,Tokopedia
Pengguna Google,1,Saya suka Tokopedia...tapi tiap mau buka disuruh update..masa baru seminggu minta update lagi ..apa iya tiap Minggu kudu di-update..tgl 2 Maret 2025 saya update..masa sekarang tgl 8 Maret minta update lagi...haram jadah mending bangkrut aja Tokopedia dari pada nyusahin penggunanya..hal kecil tapi bikin nyesek penggunanya..,Tokopedia
Pengguna Google,1,"Maksudnya gimana ini min, udah masukin barang ke keranjang, nyoba cek harga dapet diskon harga sama gratis ongkir, giliran mau pembayaran cara apapun, virtual, qris, cod transfer bank, langsung gabisa make vouchernya, ini penyebabny apa dan solusinya bagaimana?",Tokopedia
Pengguna Google,4,sering-seringlah promo biar tetap jadi langganan hehe,Tokopedia
Pengguna Google,2,Aplikasi nya sering error waktu di pakai untuk melihat barang deskripsi barang nya tidak muncul dan bahkan hanya menampilkan black screen,Tokopedia
Pengguna Google,2,"Di update an terbaru kenapa saya tidak bisa melakukan check out barang, lagi ada gangguan apa gimana",Tokopedia
Pengguna Google,1,"jangan mau pesan disni udah dapet diskon eh pas dipesan udah seminggu dibatalin dari tokpednya,cape cape orang nunggu diskon!!!!!!!!",Tokopedia
Pengguna Google,1,Ekspedisi yang d rekomendasikan lemot. ga ada pilihan ekspedisi lain. layanannya jelek,Tokopedia
Pengguna Google,3,"Tolong untuk pada saat pengguna baru,kalo buat pin jangan di persulit saya sdh mencoba nomor berkali-kali tetap aja gak valid terus yg awal nya mau niat pake ini aplikasi gara gara login aja ribet jadi males tolong di perbaiki lagi trimakasih.",Tokopedia
Pengguna Google,5,l like,Tokopedia
Pengguna Google,1,"Gwa beli xlim pro 2 di sini dapet potongan 35k malah di batalin sama system nya , kalo gak niat jual barang gak usah buka marketplace gblk",Tokopedia
Pengguna Google,1,Sebenarnya ada fitur live chat ke CS gk sih ini? Dari semalam chat gk ada yg respon sama sekali.,Tokopedia
Pengguna Google,1,Pengiriman tidak tepat waktu,Tokopedia
Pengguna Google,1,"Saya kecewa pesanan saya status diproses terus,udh dibatalin diproses terus,chat ke tokonya ga direspon,chat ke toped care nya ga di respon juga. Pembayaran nya juga pun sudah dibayar. Sampai sekarang dana tidak balik,chat ke penjual nya tidak di respon,bahakan langsung ke tanya toped care pun tidak dibalas. JGN NIPU DONG NTUK PENJUAL DAN TOPED.",Tokopedia
Pengguna Google,5,recomendasi,Tokopedia
Pengguna Google,3,mau membayar ribet bangat ngak sama dengan shopee,Tokopedia
Pengguna Google,1,Buat pin nya ribet semua yg di masukan selalu TDK palit,Tokopedia
Pengguna Google,2,Kurang cepat dalam pengiriman,Tokopedia
Pengguna Google,5,sangat memuaskan belanja di tokopedia,Tokopedia
Pengguna Google,4,Gan knpa metode pembayaran lewat m banking g bisa skarg. ? Tolong di rubah lagi gan pembayaran lewat m banking,Tokopedia
Pengguna Google,4,bnyak diskonnya,Tokopedia
Pengguna Google,1,Tida bisa COD,Tokopedia
Pengguna Google,5,mantap keren,Tokopedia
Pengguna Google,1,Toko pedia tidak familiar,Tokopedia
Pengguna Google,3,Maksa minta di update woe,Tokopedia
Pengguna Google,1,"Tokopedia makin ke sini makin gak jelas, fitur blok pengguna malah di hilangkan, seakan mendukung para akun palsu untuk menyebar spam dan pesan2 gak jelas , udah bener ada fitur atau pilihan blok pengguna. Cepat kembalikan fitur ini, rata2 kalau ada penilaian di sini mendungkung berariti fix dia penyebar spam alias si akun palsu",Tokopedia
Pengguna Google,5,Mudah dan Bagus,Tokopedia
Pengguna Google,5,toko pedia harga terjangkau ongkir relatif semua barang sesuai pesanan seler nya amanah,Tokopedia
Pengguna Google,1,bnyak penipu jualan disini sangat tidak rekomended belanja disini,Tokopedia
Pengguna Google,4,"Sejak sering di update untuk COD nya sangat sulit malah sekarang mau pesan udah pesan masuk ke opsi pengiriman muncul keterangan lagi untuk mendonlod OJKN ,kalo yang fersi lama lebih mudah",Tokopedia
Pengguna Google,5,wowww jos banget pelayanya,Tokopedia
Pengguna Google,5,"Sangat bagus dan berkualitas, semoga bermanfaat...",Tokopedia
Pengguna Google,5,mudah dan terpercaya,Tokopedia
Pengguna Google,3,kasih bintang 3 dulu saya mau liat produk nya dulu bagus gk,Tokopedia
Pengguna Google,5,belanja di Tokopedia sangat cepat,Tokopedia
Pengguna Google,1,"Sudah melewati batas waktu tunggu pengiriman tapi pesanan tidak dibatalkan secara otomatis, tidak ada opsi pembatalan dari pembeli, uang nyangkut, buang waktu. Toko oren ngga gini banget. Sudah menghubungi Tokopedia Care tetapi tidak ada respon.",Tokopedia
Pengguna Google,1,Tokopedia sekarang ampas bgt ongkir aja harus bayar mulu. diskon kecil bgt kalah sama toko oren yg gratis ongkir dan diskon mulu,Tokopedia
Pengguna Google,5,mntaf is ok,Tokopedia
Pengguna Google,1,"Gajelas toko toko nyapada ga aktif, duit masuk harus nunggu 3 hari,kaya minjemin duit ke orang aja",Tokopedia
Pengguna Google,5,keren banget dan mudah operasinya,Tokopedia
Pengguna Google,5,"mantap lur,pembayaran iso pake QRIS.. tolong banyakin promo lagi ya..",Tokopedia
Pengguna Google,5,"Banyak focer diskon nya, jadi g perlu ganti aku buat dapet vocer diskon kyk di shopee",Tokopedia
Pengguna Google,5,Tokopedia emang seru bisa di nikmati.... 👍👍👍👍👍,Tokopedia
Pengguna Google,1,"Singkirkan penjual-penjual penipu dari tokopedia. Tokopedia sdh beberapa kali kasih jawaban dan toko yg terdaftar dianggap ilegal. Pertanyaannya: ilegal kog bisa masuk tokopedia? Pengalaman dgn toko tersebut tinggal tunggu waktu untuk game over. Biar Polisi yg bereskan. Tanggal 7 Maret 2025 terjadi kasus tidak bermutu. Pesan barang jenis obat, barang yang datang bollpoint. Mengapa bisa sefatal dan parah gini?",Tokopedia
Pengguna Google,5,diperbanyak lagi promo menariknya supaya makin laris,Tokopedia
Pengguna Google,2,"Aplnya knp ya. Tdk bs masuk2. Diminta Update, sdh diupdate. Tp saat masuk apl di minta pilih tutup atau updte trs, jd berulang2 update dan install. Tetap sj, saat klik toped, disuruh pilih tutup atau update.",Tokopedia
